id,title,score_val,category,descript,reviews,keyword1,keyword2,keyword3
36251048,이디야커피 애오개역점,,카페,,공부하기 좋아요. 혼자 자주오게 되네요 / 이디야 수박주스가 생과일이라고 기사가 나서 방문했어요. 기대보단 아쉽지만 많이 달지 않아 좋네요. / 카페가 시원하고 수박식혜 미쳣습니다...!!!+!!++!!++   꼭 꼭 드세여 / 조용하니 좋네요 / 매장은 작지만 좌석구성이 좋습니다 대화하기 좋습니다 / 좋아요 / 일요일껀 맛났는데 그래서 담날 갔더니 월요일은 맛이 다름.. 주중엔 다른 지점 가는걸로... / 맛있고 좋아요. / 편하게오기 좋아요. 아이가 이디야 딸기라떼를 참 좋아하네요 / 쌍화탕 맛있어요 진하고,커피가 맛있어요,음료가 맛있어요,친절해요
1871295115,대가설렁탕,4.35,"곰탕,설렁탕",농림축산식품부 제공 안심식당,"왕갈비탕 고기가 정말 튼실하구요, 양념게장 정식도 찐맛이예요! 사장님께서 세심하게 신경써주시고 친절하셨어요~ / 주차만 편하면 참 좋을텐데 그것 빼고는 수육 좋아하시면 좋습니다. 갈비탕도 푸짐합니다. / 설렁탕 먹고 왔습니다 / ㅇ식이 맛잇어요 친절해요 / 음식이 맛잇어요 친절해요 / 음식이 맛잇어요 친절해요 / 맛있어요 / 음식이 맛잇어요 친절해요 / 깔끔하니 괜찮아요! / 지나가다 뜨끈한 국물 먹고 싶어 들어갔어요 매장이 넓고 새건물이라 깨끗하고 깔끔했어요 설렁탕아닌 메뉴도 맛있게 잘먹고 갑니다. 창가에 혼밥석도 있어 혼자 밥 먹기도 조용하고 분위기 좋아요",음식이 맛있어요,친절해요,매장이 청결해요
1336535635,파리바게뜨 애오개점,4.36,베이커리,,카라멜 마끼아또를 시판되는 봉지를 넣고 얼음 넣고 판매 하는걸 이 매장에서 보고 알았네요 다른 파리바게트 매장도 이리 판매하는지 진심 궁금 함 / 동네 파바…사장님 및 직원들이 친절한지는 잘모르갰다 / 종류도 다양하고 빵도 맛있어요 가격이 자주가긴 부담스러워여 / 사장님 친절하세요 / 직원이 친절해요 / 좋음 / 좋아요 / 빵소진이 빨라서  일찍 아침9시에 가면 종류가 많아요 / 할인쿠폰 뜰때 이것저것 먹고싶은빵 포장해 와요 옥수수소보루크림빵이나 머핀 연유바게뜨 좋아해요~~~ / 친절하심,빵이 맛있어요,친절해요,매장이 청결해요
1086358561,메가MGC커피 아현중앙점,,카페,,"직원분이 친절해요 / 아이스라떼가 고소하고 맛있어요 / 매장도 넓고 좌석도 꽤 있습니다. / 아이스도 좋아요 / 매장이 시원하고 넓어서 좋아요 / 찐하고 맛있어요! / 망고스무디와 망고요거트스무드 주문하고 기다리면서 보니 스무디 완성해서 컵에 담으면서 엄청 흘리는거 봤고,  양이 다른지점하고 확연히 차이가나서 음료준 분께 양이 왜 이러냐고했더니 ""망고요거트는 양이 원래 이래요""라는 말에 그자리에서 증거사진남김.  엄청 흘려서 들 담아놓고 변명하는데 짜증나서 후기남김니다. 카드결제2시30분에 했음. /  / 자리가 많이서 좋아요 / 요즘 꽂힌 메가 맛있어여",커피가 맛있어요,가성비가 좋아요,음료가 맛있어요
1242474163,구수한통닭&한방족발,4.71,"치킨,닭강정",,"이사가기 전 아현에서의 마지막 치킨!! 아쉽당.. 처음 이사와서 동네도 낯설고 치킨은 먹고 싶은데 옛날 통닭이 땡겨서 찾다가 우연히 알게 된 곳이지만 이제 평생 기억에 남고 기억할 곳이 되었다! 사장님! 저 인천가서도 찾아뵙겠습니다! 입도 즐겁고 마음도 너무 위로 많이 받았던 곳이었어요!! 항상 감사합니다!!  여기 맛집 인증가능요.. 진짜.. 없어요 여러분..통닭/닭껍질 강추..♡ / 오랜만에 통닭과 똥집이 먹고 싶어서 들르게 되었습니다ㅎㅎ 사실 2주전에도 갔었는데 넘 늦게 가서 품절이라 못 먹었던.. ㅋㅋㅋ 그래도 오늘은 먹을 수 있었습니다! 가서 포장주문하고 기다리는데, 사장님이 저를 알아봐주시더라구요! 인사드릴 수 있어서 좋았습니다~ 간만에 먹는데, 더 맛있어진 것 같아요!! 이전에도 맛있었는데 뭔가 더 업그레이드 된 느낌? 똥집도 더 부드럽고 좋았어요! 홀 보니까 장사가 잘 되는 것 같아서 너무 기뻤어요~ 언젠가는 홀도 이용해봐야겠어요ㅋㅋ 항상 맛있는 통닭 감사합니다! / 한국과 튀니지의 A매치 경기가 있는 날이었습니다ㅎㅎ 상암 경기장에서 직관하며 먹을 간식을 사러, 여자친구가 들러서 포장해왔습니다! 아현에서 상암까지 가져와서 먹었는데도 맛있더라구요~! 맛있는 닭똥집 튀김도 먹고 경기도 이겨서 기분 좋았습니다! 비록 경기장에서 찍다보니 사진이 잘 나오진 않았지만요ㅋㅋ 항상 맛난 음식 감사드립니다~!! / 가격대비 맛있었어요 / 아늑한 내부에 대화하기도 좋고 메뉴도 다양한데다가 가격도 착합니다 생맥주도 기가막히고 사장님이 되게 친절하셔서 기분 좋게 먹고 나왔어요 / 닭강정 굿굿 / 사장님들도 예쁘고 친절하시구 다 너무 조아여 은주나은 사랑해~~통닭줕에 제일 맛있아요 사릉해❤️❤️ / 통닭뒷태를 보며 설렜던적이 있는가.. 여기있다!!! 여기 맛집은 못 잃어.. 사장님 항상 너무 감사합니다!! / 맛있었어요 / 허겁지것 먹느라 사진을 못찍었네요..ㅠㅠ 진짜 시골인심만큼 너무 잘 챙겨주시고 너무 감사합니다 다음에 또 찾아올께요 💚💚🤍",음식이 맛있어요,친절해요,가성비가 좋아요
1450411355,카페게이트 아현점,,카페,,"베이글이 진짜 존맛탱이던데요💕💕 레몬 아메리카노도 정말 맛있어요!! 뭔가 레몬 청이 들어가 있는 레몬티 같으면서 아메리카노 맛이 느껴져서 너무 달달하지도 않아요!!! 매장도 아늑하고 정말 좋습니당! / 우왕 넘 맛있는 베이글 샌드위치네요^^ BLT 대존맛. 소스도 맛있고 가볍고 부담스럽지 않게 딱 맛있네요!!^^ 레몬아메리카노는 완전 처음 마셔보는데 진짜 초강추!! 이렇게 조화로울수가 ㅠㅠ 그리고 연남라떼는 아인슈페너 느낌!  크림이 진짜 고급지고 달콤한 바닐라향의 라떼 최고! 이벤트 하니까 또 오려고요 ㅎㅎ / 목요일 방문했는데 오픈행사를 하고있었어요 손님들이 줄까지 서서 계셔서 완전 북적북적 구매영수증가지고 룰렛돌리기도 ㅎ 워낙 카페게이트 러버라 연남라떼ㆍ려온아메리카노 구입 요즘새로 나온 베이글샌드위치도  두가지나 구입해 집에와서 먹었어요 완전 JMT입니다 이달말까지 할인향사하는데 빨리 또가야겠어요 / 새로 오픈한 카페게이트 아현점 다녀왔어요. 오픈행사로 음료, 베이글 샌드위치 할인 기회까지.. 연남라떼는 달달한 크림라떼로 고소한 커피에요. 레몬 아메리카노는 다른 곳에서는 맛볼 수 없는 독특한 맛의 커피에요. 베이글 샌드위치는 쫄깃한 식감이 아주 좋은데요. 불고기 더블치즈 샌드위치 따뜻한 한끼로 맛 좋아요 에그마요 샌드위치는 건강한 맛의 콜드 샌드위치에요. / 새로 생긴 카페가 있다고 해서 방문했다 비 오는 날이지만 아이스커피 아이스신촌라떼와 신촌라떼 주문 솔티카라멜라떼로 단짠단짠하다 먹어보니 맛있다 방문하기 잘했다 여기는 다양한 메뉴가 있다 다음에는 다른 메뉴도 먹어보고 싶다 / 요즘 자주가는 카페 커피 제 입맛에는 좋아요 친절하시고 가성비좋습니다 / 요즘 자주가요. 라떼 맛있어요. 친절하시고 신호등 바로 앞이라 건너편이지만 슝가요~ 점심시간 근처엔 사람이 많더라구요ㅎ / 사장님 정말 감사합니다 ❗️❗️❗️  평일 21시 30분 경이라 다들 이미 마감했고 사장님도 마감 준비 중이셨는데 친절하게 주문 받아주셔서 넘 감사했습니다 ❤️‍🔥  특히 아아 얼음 많이 로 주문 드렸는데 정말 감동적인 포포몬쓰,,🔥  카페게이트 오픈 이벤트 때 망고스무디랑 베이글 샌드위치가 맛있었어서 그 이후로 애용 중인데 앞으로 더 자주 찾아뵙고 리뷰도 자주 남기겠습니다  늦은 시간에도 친절하게 대해주셔서 넘 감사합니다 🥰 / 커피 맛있어요. 친절하세요~ 자주 갑니다~~ / 비싼 토마토가 한개는 들어간듯요~~ 재료도 신선하고 푸짐하고 무엇보다도 소스맛이 자극적이지 않아서 더 좋았어요 맛있게 잘 먹었습니다",커피가 맛있어요,가성비가 좋아요,음료가 맛있어요
1632952050,아현수산,4.58,생선회,,"늘 대기는 한시간 이상이지만~ 가성비 좋구 신선해요 / 호ㅣ는 아현수산! / 아현수산~우럭회 짱~맛나요 매운탕도 맛있게 잘끓여서 먹었어요~*^^* / 아현시장 안에 있는 포장, 배달 전문 횟집입니다. 저녁시간에는 사람이 많아서 꼭 예약주문하고 가시는걸 추천드립니다.  배민에도 있지만 직접 전화주문하고 포장찾으러 가시면 좀더 저렴합니다.(네이버 가격이 배민가격이고, 전화주문하시면 더 저렴해요!) 사진은 못 찍었으나, 매운탕거리도 주문했는데 요새 야채 비싼데 야채도 꽤많이 주시고 상추, 깻잎 등도 많이 주셔서 좋았어요. 무엇보다 회가 신선하고 정말 맛있어요! 같이 주시는 쌈장?소스진짜 맛있어요ㅎㅎ 사장님께서 홀로 엄청 바쁘세요. 세번째 포장해가는데 항상 만족하며 먹었습니다. 많이 파세요! / 언제나 최고예요👍 / 가성비좋고한데. 방문포장인데도 대기가 엄청 길고 배달콜부터 먼저 빼줘서 그런지 배달꺼는 바로 바로 주네요. 사장님도 말이없으시고 / 아현수산으로 연휴마무리합니다 느끼한거 너무많이먻어서 깔끔한 맛으로 / 좋아요 / 회포장하기 좋고 가성지 좋아요 미리 전화하고 방문하세요 / 대방어 대자 80,000원 딱 보기에 양이 작다 싶었는데 두깨가 두꺼워서 어른4명이 배불리 먹었습니다. 손님이 드시고 먹던 방어 중에 젤 맛있게 먹었다고 좋은 부위로 골고루 주셔서 매우 만족하며 먹었습니다.  단점은 오래걸려요. 주문하면 50분쯤 걸린다 생각 하셔야 합니다. 기다리는 사람은 없는데 주문이 많이 있었습니다..",재료가 신선해요,음식이 맛있어요,가성비가 좋아요
1133983264,보드람치킨 아현점,,"치킨,닭강정",,치킨 맛있는데 골뱅이소면도 맛있어요!!👍 / 친절해요 / 여기 후라이드 주문해서 종종 먹어요. 특유의 맛이 있는데 저는 좋은데 남편은 별로래요. 아마 호불호가 있을듯 하지만 개인적으로는 짭조름하고 튀김옷이 얇은 보드람 후라이드 좋아합니다 /  / 그냥 가까워서 방문했는데 맛있어서 대만족! 생맥주가 술술 들어가네요 / 닭은 맛있는데 양이 적어요 / 튀김옷이 얇아서 치맥하기에 부담되지 않아요. 한마리 반정도 된다고 생각하시면 될 것 같아요. 기본 염지가 잘 되어있어서 그냥 먹어도 짭쪼름하고 맛있어요. 예전에는 자주 동네에 있던 보드람치킨 먹었었는데 오랜만에 먹어도 맛있네요. 양배추 샐러드에 케요네즈도 너무 좋아요. / 남편이 포장해왔는데 역시 매장에서 먹는 게 맛있다고 합니다.  저는 비주얼때문에 통닭을 먹기가 꺼려져서 조금만 맛봤는데 바삭하지가 않더라고요 ㅜ 다음엔 그냥 순살 후라이드로 직접 가서 먹어야겠어요! / 맛있어요. 양은 좀 적은 느낌이지만 ㅎㅎ / 후라이드 순살로 매장에서 먹었는데 맛있어요!,음식이 맛있어요,친절해요,재료가 신선해요
1782477791,오늘와인한잔 아현에스점,,와인,,"집에서 멀어 자주 방문하지는 못하지만 늘 애정하는 곳입니다!!! 오늘와인아현에스점에서 솔로 크리스마스를 보내고 왔습니다. 저녁에는 북적일 듯 하여 저녁 되기 전 오후에 혼술하고 왔네요. 치즈 관련 안주들에 간단히 생맥 한 잔, 달콤 와인 한 잔 할 수 있어서 행복했네요. 브리치즈구이 였던가? 저건 DIY 포장하여 집에서 아주 맛나게 맹글어 먹었습니다. 친절한 사장님 덕분에 메리메리한 크리스마스였어요!!!😊 / 맛있는 음식 사진을 못찍어 미안할 따름.  피자를 시켰는데 시카고 피자느낌으로 치즈를 많이 넣어서 치즈 두께감도 좋고 늘어뜨렸을때 두껍게 늘어나는게 아주 참된 피자라 생각들었습니다 맛도 맛이지만 사장님께서 음식을 정성들이고 신경을 많이 쓰시는것 같아 너무 좋습니다 김밥?이라는 메뉴는 리조또 느낌나구요 비쥬얼은 ""저게 뭐지🤔? "" 이런생각 할텐데 먹물치즈 리조또 너낌 많이 납니다 가격대비 맛도 너무 좋구요 치즈도 많이 들어갔는데 과하게 느끼하지 않아 너무 좋습니다 어딜가나 체인점은 비슷비슷하게 만들어서 평범할거라 생각했는데 확실히 사람이 만든 음식은 체인점이라도 관리하고 만드는 사람에 따라 맛이 다 다르구나 라는 생각이 듭니다  ⭐️⭐️⭐️⭐️⭐️ / 멀리 살지만 인테리어도 고급지고 사장님도 너무 친절하셔서 친구만날겸 꼭 들르게 되요~  피자도 맛있고 치즈도 맛잇어서 이날 와인 두병깠네요>< 돈이 전혀 아깝지 않는 가성비 맛집이었어요~  다음에 데이트 코스로 남친이랑 와도 좋을거 같아요!  사장님 넘 이쁘신데 친절하셔서 ㅎㅎ 다음에 사장님 보러 또 올거 같아요~ 번창하세요💜 / 좌석이 프라이빗 하게 되어있어서 데이트하기도 좋고 친구랑 가기에도 아늑하고 좋은 곳이에요! 이번에 가서 파인애플 셔벗이랑 브라우니 먹었는데 너무 맛있었어요 ㅎㅎㅎㅎ 네번째 방문인데 이번에는 밥먹고 2차로 갔는데 간단히 먹을 안주들이 많아서 와인이랑 같이 먹기에 좋았고 이외에 파스타 피자 등 식사로 먹을 음식들도 많아서 밥먹으면서 와인 한잔 하기에도 너무 좋은 곳이에요~~ 또 방문 할게요😊😊 / 우리 동네 맛집! 와인 가게 이지만 아이와 함께 오기도 좋고, 비싸지도 않고, 가볍게 와인 한 잔 하기도 좋아요. 어른들도, 아이도 좋아하는 메뉴가 있어서 식사하기도 좋답니다. 음식도 너무 맛있어요. 계속 쭉~~~~ 영업 했음 좋겠습니다~^^ / 간단하게 마시기 편한 분위기에요 👍 하이볼 너무 맛있구 하이볼이랑 파인애플 셔벗이 잘 어울리네용🍍퇴근하고 달콤한 기분으로 하루 마무리 했습니당😍 자주 올게요! / 최애 플레이스입니다. 인근에 간단한 식사할 데가 없는데 가끔 배고플 때 가서 라면도 먹고 아이와 데이트도 해요~인테리어가 왠지 마음이 편해지는 인테리어라 가면 기분이 좋아져요! / 여기 얼마전에 왔었는데 재방문했어요!!!  낮부터 오픈이라 브런치겸으로~😄  와 여전히 친절하신 젊은 여자 사장님 최고~🫶🏻  일단 주차도 편하고 매장도 시원 깔끔해서 굿굿👍🏻 아이 동반해서 갔는데 불편함 없이 쾌적하고 좋았습니다ㅎㅎ 안주 요리 하나하나 다 맛있는데다 플레이팅도 사장님 정성과 센스가 돋보여요 ❤️ ^^ 페퍼로니 피자는 짜지 않고 화덕 도우라 쫄깃쫄깃 마지막에 파스타 소스 찍어먹어도 조합이 좋더라구요ㅎㅎ  여기는 앞으로 약속있을때 단골로 픽했습니다ㅋㅋ 사장님 오래오래 해주세요~~🥰 / 분위기도 너무 좋고 직원분들도 친절하셔서 기분좋게 먹고 갑니다! 😄 / 와인과 안주가 맛있어요! 친절하고 편안한 매장 분위기때문에 자주 찾고 있습니다~ 리뷰이벤트로 받은 파인애플 샤베트 너무 귀엽고 맛도 상큼해요 😆",음식이 맛있어요,친절해요,인테리어가 멋져요
545816862,행복한식당,,한식,,"백반 9천원이고 오징어 볶음 제육볶음, 삼겹살도 있는 아현동 가정식 백반 맛집이에요. 사장님 엄마같은 느낌인데 손맛도 엄마 집밥입니다 ㅎ 너무 친절하시고 반찬도 다 맛있어요~든든하게 혼밥하기에 최고의 식당이에요! 가정식 백반 9.000 김치찌개 10.000 된장찌개 10.000 제육볶음 1인분15,000 오징어볶음 1인분15,000 닭볶음탕 34,000 생삼겹 200g 1인분17,000 묵은김치 갈비찜 35.000 소주 5.000맥주 5.000 청하6.000  한식에 혼술하기도 좋습니다..혼술하는 사이 반찬 새로 만드시면 맛보라고 조금씩 주시기도 해요 ㅎㅎ 그냥 엄마집에서 밥 먹는 기분! / 맛있어요 / 조아요 / 맛나요 / 좋아요  엄지척 / 좋아요 / 좋아요 / 좋아요 / 좋아요 / 좋아요",음식이 맛있어요,친절해요,양이 많아요
1208164250,파나델리,,베이커리,,"""파나델리"" 프랑스 밀가루를 사용해서 만든 프랑스식 빵이라고 하네요. 잔뜩 기대를 하고 기본빵인 식빵과 팥빵을 고르고  무화과 스콘과 올리브치아바타, 올리브버게트, 모카소금빵, 소금빵을 사고 사장님 추천메뉴 소금빵 에그마요샌드위치를 사가지고 오는 차안에서 식빵 한조각을 먹으며 참 담백하고 쫄깃 고소한맛 오랫만에 느껴보는 맛있는 맛 넘 행복해 미소가 지어졌네요. 커피와 소금빵 에금마요 샌드위치를 한입먹자 고소하고 담백 진짜 건강하게 맛있는 맛 달달 하지 않으면서도 아주 뭐랄까 간이 잘맞는다고 해야하나 쫄깃한 소금빵에 부드러운 에그 맛있어서 순식간에 먹었네요. 올리브치아바타에는 올리브를 찍고 에그 스크램블을 올려 먹어도 괜찮더라구요. 올리브바게트는 그냥 먹어도 맛있구 샐러리볶은거와 아보카도와도 잘 어울렸어요. / 오늘도 들린 파나델리, 치아바타 샌드위치 골라봤는데 역시 맛있네요 순삭했습니다 전반적으로 요즘 빵집들 수준이 올라간거 같아요 이 집도 일조를 하는중.. 그나저나 살빼야 하는데 ㅠ / 처음먹어보고 빵이 다 맛있어서 놀랐어요!!!! 좋은 버터 쓴 맛!!! 가격도 착하고 종류도 다양해서 좋아요!! 무엇보다 사장님도 너~~무 친절하셔요🤍 파바보다눈 여기가 훨씬 낫네요!! / 매장에 귀여운 펭귄 인형이 있어용 소금빵은 살짝 딱딱하지만 짭짤하고 맛있어요. 크로아상이 맛있었어요! / 새로 오픈한 빵집인데 커피맛이 진하고 고소해서 요즘 여기서만 마셔요. 사장님께서 직접 만드신 빵도 맛있고 친절하고 편하게 대해주세요.번창하세요~♡ / 분위기도 좋고 베이커리 맛도 좋고 특히 직원분 넘 친절하세요. 동네에 이런 베이커리 카페가 생겨 좋으네요. 자주 들를께요. 미니바케트도 잘 먹겠습니다~ / 에그마요소금빵과 코코넛 휘낭시에 먹었습니다 빵 안에 들어있는 에그마요가 달지 않고 맛있어요 휘낭시에는 부드럽고 촉촉한 식감이에요 / 다양한 맛있는 빵과 음료!  가성비도 너무 좋네요요!! / 빵에 진심이네요 맛있어요 / 빵도 맛있고. 분위기도 좋아요!",빵이 맛있어요,친절해요,매장이 청결해요
1894317103,교촌치킨 아현점,,"치킨,닭강정",식약처 인증 위생등급매우우수 음식점,"포장 주문하면 빠르게 픽업 가능해서 좋아요~ / 홀에서 먹는다고 할 때마다 한숨 쉬시던데 굳이 홀을 왜 만들었나 의문입니다. 맨날 화 나있으셔서 욕을 하시던데 왜 조용히 먹고 있던 제가 눈치 봐야되는지 모르겠어요. 방문할 때마다 가게 분위기가 안 좋으니 자주 안 먹게 되네요. / 언제먹어도 맛잇어용 / 진짜 이렇게 불친절한 가게 처음 봤습니다. 여자 직원인지 사장인지, 앉을 때부터 나갈 때 까지 일관되게 불친절해서 본사에 민원넣고 싶을 정도네요. 배달도 안시켜야겠어요 / 포장 주문하고 50분 정도 걸렸고 픽업해 왔는데 포장 상태 좋고 치킨 맛도 좋아요 / 굿 / 굿 / 근처에 치킨집이 없어서 그런지 장사가 여기 매우잘되요. 배달주문하면 보통 한시간 가까이 걸리고요. 그래서 그런지 전화받고 계산하는 중년남자분이 너무 불친절합니다. 전화주문하기가 불편할정도로 말투가. 장사잘되니 너정도는 안와도 상관없다라는 마인드. 이분 불친절하고 짜증스러운 소문났더라고요. 근데도 장사가잘되니 그런거 신경도안쓰겠지만. / 홀장사 하기 싫으시면 하지 마시지. '혹시 감튀엔 케찹이 따로 안나오나요?' 같은 일반적인 질문에 대한 대답도, 화장실 설명도 뭐하나 제대로 된 응대라고 느껴진게 없어서 '황당'스러웠던 곳. 다신 안갈듯. / 축구경기 앞두고 시켰는데도 빨리 왔어요 !!",음식이 맛있어요,친절해요,양이 많아요
21037522,장충한방족발,4.22,"족발,보쌈",,미니족 시켜서 혼자 먹었는데 가성비 진짜 최곱니다! / 미니족 만원짜리 포장했습니다. 뼈에 붙은살 좋아해서 잘먹었습니다. 한번에 다 못먹어서 다음날 마저 처리했습니다. / 미니족이 산더미 같이 쌓여있고 주문하면 척척 손으로 찢어서 포장해주세요! 양이 정말 많고 맛있다고 하시네요 드신분이! 가격도 만원이어서 깜짝 놀랐어요! 정말 저렴해요.  근데 미니족 담아주신 스티로폼이 담기 전에도 약간 족발자국같은게 있어서 재사용하시나... 생각이 들었어요! 위생에 문제 없으니 담아주신거라 믿고 먹었습니다! / ㅎ / 좋아요 /  / 저렴하고 맛있어요 / 항상 족발이 부들부들 따뜻했었는데 오늘은 좀많이 식어서 아쉬웠지만 맛은 있었어요~ ^^ / 크리스마스 당일에 오픈한 가게가 없어서 들어갔지만 좋은 선택이였습니다. 공덕 지나는 길에 급족발이 땡겨 방문했습니다. 포장 기다리는동안 순대랑 석박지 주셨는데 맛있어서 족발도 기대가 됐어요. 양이 많아 남겨서 다음날에도 먹었어요ㅋㅋ 석박지 주신 친절하신 할머니 고마웠습니다. 포장에는 석박지 없어요ㅠ 아쉽. / 굿,음식이 맛있어요,친절해요,양이 많아요
1390320686,깐부치킨 아현점,,"치킨,닭강정",,"홀 봐주시는 여성 직원분이 너무 친절하시고 웃음이 가득하세요-! 덕분에 기분좋고 더 맛있게 먹었답니다. 맥주도 너무 시원하고 치킨도 바삭하니 맛있었어요! 또 올게요 👍 / 좋아요 / 공간이 깔끔하고, 인테리어도 코지하면서 좋았습니다! 직원분들도 매우 친절했습니다! 치킨도 정말 따끈따끈하고, 간도 딱 맞고 맛있어서 둘이 갔다가 충동적으로 1인1닭 했습니다! 또 먹고싶네요! / 맛있어요 / 자주 가는 곳인데 거의 카레치킨? 그것만 먹어요ㅎㅎㅎㅎ 다른 치킨집에는 그런거 못봤는데 같이 나오는 요거트소스가 있는데 찍어서 먹으면 정말 맛있습니다! 매장도 무진장 청결하고 좋아요! / 아주 맛있어요.  안주 맛집이구료... / 깐부는 언제나 우릴 실망시키지 않죠ㅋㅋ 금요일엔 깐부치맥!! 너무 좋아요! / 포장으로 이용했어요 너무 맛있어서 두번째네용 직원분들도 너무 친절하세요 / 카레 치킨 맛있는데 다음엔 그냥 후라이드 먹을래요. 떡볶이 너무 맛있어요. 다음엔 먹태 먹으러 갈래요 / 맛있어요",음식이 맛있어요,친절해요,매장이 청결해요
19877442,늘푸른식당,4.3,요리주점,,시장안 노포 느낌 전이 맛나고 메뉴도 다양해요 / 아현시장 전집 / 친구랑 맛있게 잘 먹고 갑니다!! 가격은 예전 보다 올랐지만 아직도 착한가격!! 감사합니다. :) / 홍어무침 맛있어요. 전도 맛있다고 하더라구요 / 맛나네요!!!  번창하셔요!! / 편하게 먹을수 있는 아현전집이예요 / 이전엔 전 한장씩 3천원에 팔더니  갑자기 주문 몰리니까 한장씩 안판다고 하네요 재방문 한지 불과 한달도 안되었는데 말이죠 불친절하고 안갈래요 이젠 / 아늑한 동네 시장 골목 전집이에요 / 최근에 연속으로 갔네요 맛있어요 ㅎ / 전이 다양하고 맛있어요 ㅎ,음식이 맛있어요,친절해요,가성비가 좋아요
1930683888,매머드익스프레스 애오개역점,4.43,카페,,달달하게 녹차샷 라떼 마셔요~~ / 기본이 투샷이라 사이즈 줄이면 샷 조절 가능해요 / 매장은 좁지만 창가석 자리가 깔끔하고 직원분도 친절하셨어요! / 애오개역 근처에 있는 매머드 익스프레스! Tday 할인 되는 매장이라서 저렴하게 커피 구입했어요 ㅎㅎ 직원분들도 친절하시고 매장도 깔끔해요! / 아메 한잔 가격 좋네요 /  / 맛있어요 / 저렴해요 / 접근성이 좋고 커피가 맛있어 자주 이용합니다 / 아메리카노가 신선하고 맛있어 자주 갑니다,커피가 맛있어요,가성비가 좋아요,친절해요
1602927609,고우즈온,,양식,,"⭐️내돈내산 리뷰⭐️ 일단 커피 맛집 입니다 ! 그리고 연어,햄 오픈 샌드위치는 점심에 간단히 커피와 먹으면 그야말고 환상의 짝궁입니다. 수란이 올라가서 정말 맛있어요. 리코타 치즈도 ..☁️ 그리고 카페에 가면 루이라는 이름의 예쁜 강아지도 있어요 💙 / 너무 맛있게 잘먹었습니다!! / 귀여운 강아지 있다해서 3번 방문했는데 못 봤어요..흑흑 오픈샌드위치 맛있고 은근 양 많아서 배불러요 ㅎㅎ 음료도 맛있습니당🤭 집 근처에 좋은 카페 생겨서 좋아요~~ 케이크도 맛있어요! 고구마랑 샤인머스켓(이젠 딸기로 바뀐듯..?) 먹어봤는데 둘 다 맛있었어용 / 고구마케이크 진짜 크고 맛있어요!! 고구마 그 자체입니다 ㅎㅎ 사장님 친절하시고 카페도 넓어서 좋아요~ / 분위기가 좋고 테이블이 널찍널찍해서 좋아요!!! ㅎㅎ / 통창으로 보이는 눈 내리는 바깥 풍경과 음악이 넘 좋아요 / 한적하고 음악도 힙하고 분위기 좋은 카페에요. 요기 두번째 방문인데 특히 오픈샌드위치가 맛있네요. 재료를 아낌없이 사용해서 신선하고 풍미가 아주 좋아요. 매장이 넓은데 의자를 많이 배치 안 해놔서 훨씬 시원한 느낌이라 편하게 자주 올 듯합니다^^ / 잔잔한 음악이 나오고 통창이다보니 집중 잘되고 너무 좋습니다~~~ 초코라떼는 부드럽고 달달하니 너무 맛있어요! 특히 초코칩이 씹히는게 잘 어울리는거 같아요 그리고 강아지가 정말정말정말 귀여워요😳 / 음료가 다양하고 맛있어요. 다른 메뉴들 다 먹어보고 싶네요! 오픈 샌드위치는 야채랑 연어가 신선하고 크랜베리도 조화로워요. 사장님이 치즈도 직접 만드신다는데 그래서 그런지 맛이 담백하고 깔끔해서 너무 맛있습니다. 단골할게요~! / 커피, 오픈샌드위치 다 먹어보면 맛에 정성&신경쓴 맛👍 저번에는 빵 테두리가 질겼는데 오늘은 괜찮았음 굿굿",음식이 맛있어요,매장이 넓어요,인테리어가 멋져요
1019745442,모두뼈다귀감자탕 마포점,,감자탕,,감자탕 중 포장했어요.  엄청 양 많네요!^^ 푸짐히 먹는걸 좋아하는 성인 2명이서 배불리 먹고 면이나 밥을 못 먹었어요 ㅋㅋ 담엔 둘이서 소 사이즈 + 볶음밥 or 면 넣어 먹을래요 ㅋ 완전 맛있게 잘 먹었어요 강추해요!!!!!!^^ / 아파트 새로 생긴 감자탕집 입주민들 후기가 좋아 나도! 감자탕은 다음에 하기로하고 뼈해장국으로 양도 많고 맛이 자극적이지 않고 집에서 끊인맛 이라네요 뼈해장국이라 고기는 마니 붙어있진 안았지만 국물은 맛있었어요 / 미리 전화주문하고 갔습니다! 깔끔하게 포장해주셨고 가족들(7명)과 푸짐하게 먹었습니다! 감자탕 대자에 쭈꾸미 먹었는데 감자탕 우거지도 많고 쭈꾸미 밀키트 탱글하고 맛있었어요! / 좋아요 / 좋아요 /  / 단지안에 새로 오픈한 포장전문 매장 입니다. 깔끔하고 가성비가 좋아요 / 굿 /  / 좋아요,음식이 맛있어요,가성비가 좋아요,친절해요
