id,title,score_val,category,descript,reviews,keyword1,keyword2,keyword3
1067081164,반타이 쏘이54,4.54,태국음식,태국언니도 인정한 태국식당,"똠얌꿍+밥 부드럽고 꾸덕한 질감의 코코넛밀크 베이스에 레몬그라스 등 향신료의 새콤 향긋한 맛이 조화롭게 잘 조화를 이루는 고퀄리티 똠양꿍  팟붕화이댕(공심채볶음) 마늘, 굴소스 등으로 맛을 낸 짭짤 달달한 볶음 요리로 밥 반찬으로 딱!  태국 로컬 식당 맛을 느낄 수 있고 가성비까지 좋은 곳  맛있게 잘 먹었습니다.😄 / 요리사가 모두 태국분이니까 현지맛에 많이 가깝고 맛있습니다. 돼지 삼겹살 요리 '팟카파오 무껍' 강추! 없는 요리도 부탁할 수 있거든요. 저는 '무껍 텃카티엄' 삼겹살과 마늘 볶음을 부탁해서 너무 맛있게 먹었습니다. 고수는 따로 반찬 셀프코너에 제공합니다. 아주 좋네요 ^^ / 태국 음식을 다른 식당보다 저렴하게 먹을 수 있습니다. 한국인들이 졸아하는 면류 팟타이나 팟씨유 또는 쌀국수를 추천합니다. 여기는 다양한 태국 음식이 많아서 고를 수 못할 정도로 많습니다. 다른 곳에서 잘 안 보이는 메뉴도 많습니다. 태국인이 일상 먹는 팟끄라파오무쌉이나 무텃끄라티엄을 한번 드셔도 좋겠습니다. / 양도 많고 가성비 좋아요!! 태국분들이 해주셔서 그런지 진짜 더 맛있어요!!순간 태국인줄 알았어요!! 불편한 점은 주차할 곳이 없어서 공영주차장 이용했어요! / 오랜만에 왔더니 부치리 골목으로 이사왔네요 ~  너무 맛있어요 팟카오무쌉 쏨땀 팟타이",음식이 맛있어요,양이 많아요,혼밥하기 좋아요
1191692618,사장님돈까스 이화여대점,4.62,돈가스,,"사모님돈까스, 고구마치즈돈까스 주문했는데 양도 정말 푸짐하고 맛있게 잘 먹었어요~!! 셀프바도 깔끔하고 사장님도 친절하셔서 기분좋은 식사하고 왔어요~~😊☺️ 다음에 재방문하고 싶은 돈까스전문점이에요😀 / 사장님! 돈까스 너무 맛있어요 치즈고구마+초계물냉면미니안심 세트 둘이먹었는데 너무너무 배부르고 빵도 다 못먹었어요ㅠㅠ 진짜 치즈고구마 역대급으로 맛있는데 안에 들어있는거에비해 가격이 아주 착해요 날이너무더워서 초계냉면세트 같이 시키길너무 잘했어여! 냉면도 꼭 드시구 같이나오는 미니안심도 미니가 아니라서 양 가성비 진짜최곱니다 🤤 냉면이의외로 너무 맛잇어서 둘이가면 꼭 하나는 냉면으로 시키길추천! 그러나 저의 원픽은 치즈고구마였습니다 고구마무스가진짜 가득들어있어요 !! 사람들도 많았는데 시스템이 잘 잡혀있어서 5분도안되어서 들어가고 바로 음식 먹을 수있어 좋았습니당 / 고구마치즈돈까스 궁금해서 먹어봤는데 맛있네요. 옛날 경양식당처럼 스프와 모닝빵이 나오는 것도 특색있고 맛도 맛이지만 양이 정말 많아요. 돈까스도 엄청 큰데 모닝빵에 밥, 스프까지~ 양 많으신 분들은 정말 만족하실거예요.^^ / 진짜 사진에 안담기는게 안타까울만큼 양이 엄청나네요 양도 양이고 맛도 너무 맛있어서  진짜 요새 먹은 돈가스집중 1등입니다! 세트 두개를 남녀가 못먹을 정도로 푸짐하게 주셔서 감사드려요~(감탄!!) 돈가스 드실려면 무조건 여기서 드세요  이대 돈가스집으로 강추합니다!!! / 이대돈까스맛집 찾았어요!!! 이미 유명한 곳인데 왜 이제 알았을까요?? 평일 저녁에 가니 웨이팅 있었는데 웨이팅 기다릴 수 있는 맛이에오ㅠㅠㅠㅋㅋㅋㅋ 양도 진짜 푸짐하고 고치돈 무조건 시키세요!!! 안에 치즈폭포 엄청납니다 ㅋㅋㅋㅋ 세트메뉴도 시켰는데 사장님 미니까스라면서요.. 이게 미니입니꽈!!! 너무 맛있게 잘먹었네요!!! 이대맛집 찾으신다면 사장님돈까스 추천이요!!",음식이 맛있어요,양이 많아요,친절해요
13507856,가야가야,4.3,일본식라면,찐한 국물이 맛있는 일식 라멘,"오랜만에 왔는데 맛있어요 곱배기 시키면 양 많습니다 / 담백한 맛의 라멘집. 돈코츠 차슈 라멘은 깔끔할 정도로 담백하고 자극적이지 않다. 재료들도 신선해 식감이 좋다. 다만 요즘 많은 라멘집들이 밥을 무료로 주거나 계란 하나를 기본으로 주는 반면 이곳은 전부 유료인 단점이 있다. / 한달만에 다시 찾은 이대 가야가야 진짜 너무 맛있게 잘먹었습니다. 홍대에 유명한 라면집 많다고 하지만 저에게는 가야가야 만한 맛집은 없는것 같습니다. 한국사람이라면 누구나 좋아할만한 라멘, 일본라멘의 정석, 기본기 탄탄한 라멘입니다. 가야가야에서 라멘 드시면 실패는 없을겁니다!! / 현지에서 먹는 라멘 맛처럼 진짜 찐 하고 고소하고 맛있네요 👍🏻👍🏻양이 좀 작아서 아쉬울 뿐 ㅠㅠ 그리고 고기도 너무 얇아서 아쉬워요 ㅠㅠ 하지만 맛있습니다 🩵ㅋㅋㅋ / 가라이 돈코츠라멘 계란추가 맛있습니다 !",음식이 맛있어요,특별한 메뉴가 있어요,혼밥하기 좋아요
11591020,카페페라,,"카페,디저트",수제 딸기케이크에 따끈한 핸드드립커피,"자몽 타르티가 찐이에요🍊 커피 못 마시는 사람들도 마실 수 있는 게 많아서 좋아요🩷 / 케잌이 정말 맛있어요. 특히 고구마케잌의 맛은 예술입니다. 모든 케잌이 다 맛있기에 어떤 것이 맛있다 우월을 가리기 힘듬. / 크레이프 케잌 여기가 제일 맛있다고 해서 남편이 제 생일에 사왔어요. 진짜 크고 맛있어요. 저는 주로 홍차에 먹었는데 잘 어울렸어요. / 타르트지가 다른 곳보다 훨씬 바삭하고 맛있어요. 안에 크림은 소문과 달리 치즈 맛은 거의 안 느껴지고 그냥 크림 맛이 강해서 약간 실망했어요. 그래도 딸기도 맛있고 전반적으로 균형감 있고 맛있어요.   그런데, 조각파이 많이 사 먹지만 여기는 파이를 너무 얇게 잘라서 주셔서 좀 그랬어요. 딸기타르트 진짜 좋아하는데, 그렇게 가격대비 그렇게 맛있는 것은 아니여서 또 가지는 않을 것 같아요. / 옛날에 많이 먹었는데..  치즈필링 맛이 너무많이 변했다 딸기타르트는 다른사람들한테 여기가 최고라고 말하고다녔는데 이젠아닌듯",디저트가 맛있어요,커피가 맛있어요,친절해요
1520648299,마포깐풍기,4.48,"치킨,닭강정",,마깐 진짜 찐으로 맛있 :) 냠냠 뇸뇸 / 먹어도 또 먹어도 또또 먹어도... 무조건 또 먹게되는 마깐 !!! 냠냠냠냠냠 :) / 마깐은 진짜 찐 중독되는 맛 ㄷㄷㄷㄷ 완전 존맛 :) 냠냠 / 마깐은 진짜 중독성 쩔고 안먹으면 먹고 싶고 ㄷㄷㄷ 개존맛 :) / 맛있어요! 냄새가 너무 자극적임 ㅎㅎ 맥주안주각. 종종 포장이용하려고 해요.  양은 중자 남여2인 먹기에 적당한 수준- 전화로 포장주문했더니 3천원 할인되네여 포장할인 좋았어요!,음식이 맛있어요,친절해요,재료가 신선해요
1358702320,영미김밥,,한식,,"오랜만에 김밥과 떡볶이 조합을 먹고 싶어서 찾아보다가, 처음 영미김밥에 방문했어요.  김밥 속이 알차게 들어있어서 좋았어요. 단무지만 하나 떡 들어간 천국김밥과 달리, 뿌리채소와 계란, 게맛살 등이 고루 들어갔죠. 떡볶이도 쌀떡으로 조리하셨고 너무 맵지 않아서 맛있었어요. 가격은 2가지 해서 9천7백원. 든든한 한끼 식사였습니다. / 속재료가 알차고 맛있습니다!👍 / 김밥의 변신은 무죄입니다 ㅋㅋㅋ 김밥한줄은 든든한 식사한끼가 될수잇습니닼ㅋㅋ 너무맛잇고 혼자먹기도 좋아요!! 사장님 손맛 친절 최고 ♡  다들 영미하세여~~!!! / 처음 와봤는데 사장님 너무 친절하시고 귀여우세요 ㅋㅋ!! 음식도 진짜 맛있어요 특히 영미김밥 진짜 맛있어용 / 제일 기본인 김밥으로 먹어보았는데 속재료도 꽉차있고 넘 맛있어서 원래 김밥 한번에 다 못먹는데 이번엔 앉은자리에서 다먹었습니다!👍 다음엔 참치김밥 먹어보려구요!",음식이 맛있어요,재료가 신선해요,혼밥하기 좋아요
1674726200,진돈부리,4.84,일식당,,"여긴 그냥 장인의 맛임ㅠㅠㅠ👍 이것때문에 신촌이대 온다해도 됨.  메뉴 싸그리 다 맛있고 사장님은 뭔가 프라이드 느껴지심👍 조금 딱딱해보이시지만 하나하나 손님들을 신경쓰시는게 너무 느껴져요.  정말 여태 먹은 식당중에 손꼽힘ㅠㅠㅠ👍 너무나 맛있어요♥️ 나중에도 무조껀 #또갈집 / 사케동과 후라이(소)를 시켜먹었는데, 사케동 안에 있는 연어의 품질은 좋았고 두께가 괜찮았어요. 밥에 달짝지근한 소스가 뿌려져 있었는데, 연어와 같이 먹었을때 정말 맛있었습니다. 간장을 찍지 않고 밥,소스와 같이 연어를 먹어도 간이 맞고 굉장히 맛있었어요. 연어가 남아도 편하게 밥 추가를 할 수 있다는 것도 장점이었습니다. 후라이의 새우튀김은 튀김 스킬을 쓰신게 보였고 바삭했어요. 감자고로케도 있었는데, 먹는순간 일본에 간듯한 맛이 나서 좋았습니다. 메뉴특성상 가격이 비싸고 장소가 조금 협소해 고민되겠지만 음식의 퀄리티가 너무 좋아서 다음에 다시 가고 싶은 곳이었습니다! / 그 유명한 진돈부리!! 처음 가봤습니다 5시 좀 넘어서 가니까 앞에 웨이팅이 한 팀 있었어요! 그리고 저희 기다릴즈음에는 줄이 점점 늘어나더라구요..! 일단 연어 퀄리티가 진짜 미쳤습니다✨ 두껍고 부드럽고 너무 맛있어요ㅠㅠ 여태 제가 먹어본 사케동은 가짜일정도로(?) 맛있었어요! 과연 제가 먹어본 사케동 중에 최고입니다👍 밥에도 간이 잘 되어있어서 밥이랑 연어, 와사비 같이 먹으면 진짜 최고예요 사장님께서 정성스레 연어를 한점 한점 썰어주세요! 사장님 친절하시고 매장도 깔끔했어요 그리고 같이 주문한 새우튀김, 감자고로케도 뜨뜻하고 바삭하고 맛있어요! 사이드로 먹기에 좋았어서 추천드려요~! / 연어가 짱맛이에요 / ᴍ ᴇ ɴ ᴜ 아부리사케동(15000) / 드드드디어 진돈부리!!!! 이 가격에 이정도 연어가 올라간다는게 진짜 믿기지 않아요ㅠㅠ 덮밥 만드시는 걸 보고 있노라면 사장님 장인정신에 가슴이 웅장해집니다.. 한그릇한그릇 정성이 느껴져서 (이미 맛있지만) 더 맛있게 느껴지는 곳이에요!!! 진짜 짱짱짱 ㅜㅜ♡",음식이 맛있어요,재료가 신선해요,친절해요
37792177,까이식당,4.55,아시아음식,,"먹고 또 먹고 싶은 이대 맛집 부드러운 닭고기와 고소한 닭국물이 아주 맛있습니다. 토종 현지 음식보다 더 맛있는 것 같습니다. ^^ / ★5  * 치킨라이스 10,000원  싱가포르에서 현지 치킨라이스를 먹어보진 못했으나 이것이 현지 맛이라면 싱가포르에서 살만 하겠다 정도? 이거 왜 안먹어요?임  처음에는 이게 왜 맛있지..? 라는 말이 나오는 슴슴한 맛이나 먹을수록 이게 참맛이구나 라고 할 수 있음 아삭한 양배추 샐러드와 닭가슴살도 촉촉부드러울 수 있구나를 깨닫게 한 식감, 간간한 밥에 킥이 있는 소스, 따뜻한 국물까지! 진짜 맛있음 하여간 꼭 드셔보세요  매장이 많이 협소해서 피크 시간대에 가서 먹으면 웨이팅이 거의 무조건 있음.. 학생들 방학일 때 가거나 웬만하면 포장해서 먹기 포장 빨리 나옴 새내기 때 이후로 가서 먹은 적은 없는 듯  아무튼 국내 1위 치킨라이스 집이라고 말해본다 번창하셔서 확장 이전해주셔요 / 단일 메뉴인데 인기 엄청 많아요   코로나 전에 왔을 때랑 맛도 달라지지 않았고  삼계밥느낌?.? 밥도촉촉하니 잘 들어가네용   국물도 삼계탕 느낌에 외국 음식인데 무언가 토종스러운 것이 신기허다 신기해…^^   소화안되거나 전 날 자극적인 것을 먹었다면 담 날 추천 / 맛있어요!!! 슴슴하고 감칠맛 나는 치킨 라이스!! 소식좌 기준 배고플 때 먹었는데 다 못 먹을 정도로 양 많았슴니다 저는 보통 먹었어요!! / 매장은 여전히 복닥복닥 좁지만 종종 속 편한 음식 생각나면 갑니다! 물가가 너무 올라서ㅠ 양이 조금 줄었지만 속 편하고 든든하게 먹기 좋습니다",음식이 맛있어요,혼밥하기 좋아요,특별한 메뉴가 있어요
36509239,파파노다이닝,4.57,일식당,농림축산식품부 제공 안심식당,"이대근처 일식 맛집! 음식이 맛있어요! 💕 / 세팅 너무 예쁘고 음식이 맛있어요!! / 생선카츠동정식, 와후함바그정식을 주문했다. 정식 자체가 보기와 달리 양이 많아서 다 먹고나니까 엄청 배불렀다.👍 / 아게다시도후! 가다랑어포가 팔랑팔랑😍 반찬도 아주 잘 나와요. 다른 메뉴들도 다 맛있어요!! / 3가지 맛(감자, 야채, 카레) 고로케가 맛있어요!👍",음식이 맛있어요,친절해요,혼밥하기 좋아요
11570104,티앙팡 오후의 홍차,4.53,카페,밀크티등을 즐기고 싶다면 이대이색카페,"다양한 종류의 홍차를 즐길 수 있는곳! 저는 홍차를 잘 모르지만 좋아해요 다양한 홍차와 디저트를 즐길 수있고 분위기도 홍차와 어울리는 특별한 분위기여서 친구랑 재밌는 시간 보냈어요 이대 골목사이에 갑자기 멋진 정원이 펼쳐지는데 매장내부도 굉장히 넓고 컨셉이 좋았고 홍차메뉴가 수백가지정도 되는 것같아 신기하고 재밌엇어요 저는 기본 영국식로열밀크티에 얼그레이치즈케잌 먹엇는데 너무 맛있엇고 다음엔 더 진한 밀크티 마셔보고싳어요! / 영국식 로얄 밀크티와 웨딩 임페리얼 마셨어요. 마리아쥬 프레르의 차가 다양히 있어서 좋았어요 구매전에 맛보러오기 좋아요 🥰 직원분도 너무 친절하세요 스콘은 달지않고 담백한 밀가루맛이 나요 달지 않아서 좋았어요 💖 밀크티도 설탕빼고가 가능해서 단거 못먹는 분들에게 최적👍🏻 설탕빼도 홍차 풍미가 강해서 향기롭고 좋았어요. 차 종류가 엄청 많아서 재방문해서 다른 차도 맛보고 싶어지네요 ㅎㅎ / 전부터 이대 다니는 친구가 추천해줘서 가고 싶었던 이대 카페 티앙팡 드디어 방문했어요~ 들어가자마자 분위기가 너무 좋았어요. 오픈한지 얼마안되었는데 손님들이 많더라구요. 밀크티와 홍차 종류도 엄청 다양해서 고르기 힘들었어요ㅎㅎ 아몬드차이와 바닐라 먹었는데 진하고 향도 좋고 너무 맛있었어요. 디저트 종류도 다양한데 얼그레이 치즈케이크가 디저트 맛집 못지 않게 너무 맛있었어요~ 사장님도 친절하시고 너무 좋은 티타임이었습니다!!ㅎㅎ / 추천 이대카페 티앙팡홍차. 전통있는가게인데 약간 인테리어가 낡은 느낌은 있지만 오히려 레트로하고 클래식하고 좋음. 400종이넘는 홍차 컬렉션이 있고 베이커리도 괜찮은 편. 근처에서 조용하게 홍차를 즐기고 싶은 분들은 추천~!!! / 이대홍차스콘맛집💛예쁜 공간이 이대 골목에 짠🫖 다양한 홍차, 밀크티 종류와 맛있는 디저트 그리고 아름다운 데코 삼박자가 완벽한 곳이에요!  저녁 늦게까지 영업하셔서 밥먹고 커피 대신 홍차나 밀크티로 입가심하기에도 딱이네요🥮스콘에 쨈 추가 강추!",음료가 맛있어요,디저트가 맛있어요,특별한 메뉴가 있어요
1644496773,원즈오운,4.45,베이커리,,"맛있다!!!! 토마토스프는 해장해도 좋을만큼 약간 매콤한 크리미한맛 치아바타 너무 쫄깃하면서 바삭 잠봉뵈르 너무 잘어울림 하지만 토마토루꼴라가 갑!!! 개맛도리!!!!! 단점: 앉아서 먹기엔 테이블 딱 4개, 금방금방 채워져서 웨이팅 발생, 포장은 괜춘 / 자리가 많지는 않은 편인데 운 좋게 바로 자리가 나서 앉아서 먹었어요☺️ 저는 왼쪽에 있는 잠봉뵈르 시켰는데 너무 맛있었어요! 스프랑 빵, 파운드케이크 등도 팔아서 테이크아웃으로 가져가서 먹기도 좋을 것 같아요:) / 회전유리문을 지나면 높은 층고의 빵과 스프가 흐르는 가게가 펼쳐진다. 스프를 사면 조각 빵 하나가 나오는데 1500원을 추가하면 하프사이즈의 실컷 먹을 빵을 받을 수 있다.  스프의 양, 토마토, 입혀진 치즈의 향 치아바타의 찐빵같은 촉촉쫀득함, 겉껍질의 바삭한 정도. 그 적절함이 탁월한 집이다. / 밀크티 진하고 맛있어요  층고가 높고 분위기가 차분해서 조용합니다.  자체 제작한 잼이랑 햄도 파는 듯…   다만 테이블이 3-4개밖에 없어서 앉기가 힘들어요.  샌드위치도 디시에 내주시던데(브런치 느낌) 자리가 부족해서 먹고 가기는 힘들 듯. / 층고가 높아 개방감이 있습니다. 진한 커피향과 베이커리 냄새로 가득ㅎㅎ 시오빵은 겉은 파삭! 고소하고 짭짤하니 맛있었고 초코 파운드 케이크도 커피와 조화가 좋았습니다. 방문하길 잘했어요!! 또 방문할 예정입니다",빵이 맛있어요,인테리어가 멋져요,특별한 메뉴가 있어요
36631076,카페페라유니크,,"카페,디저트",,"이대 앞 멋진 카페 4층 옥상에서 이대 모습을 구경할 수 있습니다. 좌석 배치가 아주 잘 되어 있고 혼자든 모임이든 다 좋고 인테리어가 예쁘고 화장실도 깨끗하고 편합니다. 디저트와 음료의 메뉴는 다양하고 맛있습니다. 가격은 조금 있지만 비싼 만큼 가치가 있네요. / 카페페라 유니크 이대에서 3층 건물 나름 대형카페네요 스터디하는 분들도 더러 오시고 대부분 손님들도 조용조용하게 얘기하더라구요 주말에 조용하게 가족들이랑 커피마시고 시간 보내기에 참 좋은 곳이었어요 주차는 당연히어렵고, 케이크 가격도 조금 있는 편이긴 하지만 사장님 부부 모두 친절하시고 가게 깨끗하고 쾌적했습니다 다만 아이스커피 얼음이 조금 작은 느낌이였어요 ㅎㅎ / 몇 년 전 사당역에서 처음 방문했던 카페 ‘페라’.  그 때처럼 초코 쉬폰 케이크 한 조각, 따뜻한 헤이즐넛 라떼, 따뜻한 아메리카노 한 잔을 즐겼다.  초코 쉬폰 케이크의 쫀쫀하면서도 씹는 맛이 느껴지는 것 같은 탄력 있는 생크림이 일품이다. 이건 직접 맛을 봐야 무슨 말인지 알 수 있을 듯..  헤이즐넛 라떼의 적당한 달달한 맛 마음에 들었다. 엔틱한 느낌의 접시마저도 내 스타일.  딱 하나 아쉬운 점 화장실 위치가 문득 궁금해서 닫힌 문 앞까지만 가 봤는데.. 찌린 스멜이 흘러나왔다. 그래서 그냥 집까지 왔다. 그건 진지하게 개선을 모색하셔야 할 듯 싶다.  *페라 재방문의사 있어요.♡* / 이대 호미화방쪽 좁은 골목 안에  인테리어 깨끗하고 홀케이크를 만드는 카페예요 커피원두가 오래되지않고 괜찮아보였는데 고소하고 너무 맛있었어요 커피만 두잔 먹을 정도로 맘에 들었답니다 딸기치즈케이크도 잘 어울려요 찻잔은 폴란드 상품같았고 식기도 예뻤어요  그런데 2층에 머물렀는데 음악이 잘 안들렸던거 같아요 어울리는 클래식이 나온다면 대화하기 더 좋은 장소가 될거 같아요  직원분들 친절하세요  커피맛있어서 재방문 의사 있습니다 / 카페페라 딸기타르트는 사랑입니다.. 제가 5년전에도 방문했었는데, 물가상승률 생각하면 가격 그대로 거의 유지지만, 여전히 비싸게 느껴지는.. 고맙기도 하고 아쉽기도 하고 그렇습니다. 맛은 전혀 안 아쉽습니다.",디저트가 맛있어요,커피가 맛있어요,대화하기 좋아요
1288609263,청년밥상문간 이화여자대학교점,,한식,,"이문수 가브리엘 신부님 존경합니다. 유퀴즈 에서 뵙고 꼭 가보고 싶었는데 드디어 이대점 방문 김치찌개가 3,000원 라면사리 1,000원 스팸사리 1,000원 5,000원에 공기밥도 무료에 콩나물 무침까지 맛을 떠나서 너무나 행복한 한끼식사였습니다 잘먹었습니다 / 몇년 전에 신부님 책 읽고 정동 꼭 가보고 싶었는데 학교 앞에도 있어서 드디어 방문해보았네요ㅎㅎ 김치찌개 맛있고 가격도 저렴해서 자주 방문하러 갈 것 같아요! 안내해주시는 분들도 친절하셔서 추가 주문한 계란후라이도 맛있게 해먹었습니다🍳 / 이화여대 앞에서 혼밥하기 좋은 공간입니다~ 김치찌개 3천원인데 라면사리와 스팸 추가하면 5천원에 부대찌개를 즐길 수 있습니다! 밥과 반찬도 무한리필이라 정말 든든하게 한끼 먹을 수 있었습니다 :) 혼밥하기 너무 좋은 공간입니다! / 몇년전, 티비에서 청년들을 위해 신부님이 김치찌개를 3천원에 판매 한다는걸 본적이 있었습니다. 우연찮게 신촌 골목길을 거닐다가 발견해서 너무 신기해서 바로 입장해서 먹었어요 국내산 재료라 너무 맛있어서 행복하게 먹고 나왔습니다!!  우리 청년들을 위해 봉사하시는 모든분들 존경 합니다. 고맙습니다❤️ / 김치찌개에 스팸 추가해서 먹었어요! 이게 4천원이라는게 말이 안됩니다🥺🥺 맛있어요!! 고기, 두부도 꽤 들어있구 졸이면서 먹으니까 더 맛있었어요! 혼자 먹기에 양도 많았습니다! 그리고 밥이랑 콩나물 자유롭게 가져다 먹을수있어서 좋아요 콩나물이 짭조름하고 아주 맛있어용",음식이 맛있어요,가성비가 좋아요,혼밥하기 좋아요
32040023,공릉닭한마리,4.44,한식,농림축산식품부 제공 안심식당,늘 맛있어요 오랜단골입니다 사장님이 한결같아요 사랑해요♡♡♡ 그냥가믄 맛있고 몸아플때가면 몸이 싹나아요😚☺️😘 / 오랜 단골집입니다  늘 한결같고   감사한곳이예요 / 너무 단백해 보여서 별로 기대 안 했는데 엄청 맛있었요. 국물이 끓이면 끓일 수록 맛있고 계속 손이 가요. 또 방문할 게요~ / 장점은 국물이 너무너무너무 맛있었어요 밑반찬도 깔끔하고 좋았어요 단점은 역시 사람ㅎ 물컵 맥주컵 닦는거보고 깜놀ㅎ / 음식는 막있었는데 위치는 조금 애매한 것 같아요. 더운 날에 가면 좀 더운 것 같아여,음식이 맛있어요,재료가 신선해요,친절해요
1273300755,한끼마끼,4.62,"초밥,롤",,"한번먹고 잊을수없어서 또왔어요. 메뉴조합최고..❤️ 연어가 원탑인데 다른애들도 대박이에요. 입에서살살녹고 양도왕많음! 이벤트로주시는 유부도 서비스잔뜩넣어주셨어요. 직원분들도 친절하시고 최고! 단골예약🥹👍 / 이대앞에 건강한 식사메뉴를 먹을 수 있어 자주 방문하는 맛집입니다. 유부초밥에 토핑도 푸짐하고 예쁘고, 포장해서 먹기도 좋고 매장에서 세트메뉴로 우동과 함께 먹어도 아주 맛나요~직접 만든 푸딩도 주셔서 후식으로 먹으면 기분좋은 한끼가 되네요! / 재방문했어요!!!! 여기 진짜 초밥 마끼는 당연히 너무 맛있고…. 하이볼이 미쳤어요 ㅠㅠㅠ 관자랑 낙지 탱글탱글 씹고 짭짤하게 먹은 다음에 하이볼 쫙 마시면 캬~~~~ 하이볼이 다른데보다 더 맛있어요!!! 라임맛 최강이라 여름에 찰떡… / 50번 넘게 온 맛집🤍 깔끔하고 맛있어요🤍 / 언제먹어도 대만족❤️ 풍성한 토핑과 소스맛에 감탄... 혼밥,포장으로 딱좋아요! 매일 사먹고싶은맛",음식이 맛있어요,혼밥하기 좋아요,재료가 신선해요
1118263094,크리크,,베이커리,,"포송파삭한 빵 오 쇼콜라 💕 진심 이 근처에서 빵은 크리크가 1등이다. 대신 원하는 빵을 먹으려면 주말 아침 9시엔 움직여야한다. 주말엔 1시, 평일에도 3시면 문을 닫는데 마감시간 전에 소진되는 날도 많기 때문이다. 테이블이 있어서 매장에서 먹을 수도 있는데 주말엔 빈자리 가 없을 정도로 요즘 입소문이 난듯했다.  버터향 진한 빵들도 맛있지만 깜빠뉴나 바게트같은 기본 빵들도 다 골고루 맛있다. 고민될땐 시그니처 써있는걸 고르면 실패가 없다. / 동네 빵집 찾아 갔는데 오히려 커피에 중독되어버렸습니다😂 커피가 마냥 시기만 한 게 아니고 향기나는 꽃과 새콤달콤한 과일을 한움큼 집어먹은 느낌이에요! 마시고 난 후에도 한동안 목에서 향이 올라와요❤️ 아침부터 레드와인 한 잔 하며 하루를 시작하는 것 같아서 행복해요❤️❤️❤️ 빵은 매우 담백해서 기본 빵만 먹으면 좀 슴슴하고, 샌드위치나 필링 추가된 게 밸런스가 잘 맞는 느낌이에요. 빵 종류는 호불호 없이 좋아할 만한 스타일이어서 개성이 강한(?) 커피와도 또 잘 어울리는 것 같아요! 월/화에 쉬셔서 수요일만 기다려요 ㅋㅋㅋ / 출근 전 크리크는 엄청난 선택이었어요  따끈한 아메리카노 산미 있는 원두로 선택해서 마셨는데, 데굴데굴 베리사탕 같은 맛이 너무 좋았어요 맛있어서 길 한복판에서 소리 지른 건 비밀~ ^^  빵은 먹을 생각 없이 갔으나.. 사과파이 예쁜 거 보고 홀린 듯이 냉큼 집어왔는데 완벽👍했어요 위에 사과 필링 너무 달지 않고 페이스트리 자아 있는 한 겹 한 겹이 파사사사사-------->-->o (기절) 한 입 먹고 ✌️비룡✌이 되.  숲길에 앉아서 커피랑 냠냠 맛있게 먹었습니다. 순.삭 해버렸어요 호호호.  크리크 영원하세요 / 일요일 오전, 테이블은 만석, 내 앞엔 7팀.  갈때마다 줄이 길어진다. 그만큼 빵도 빨리 소진된다. 대부분 포장 손님이라 줄은 금방 빠지지만 한팀이 한번에 구매하는 양이 많아서 의외로 웨이팅이 길어질수도 있다.  달달한 꿀고구마체다바게트와 살짝 짭쪼름한 푸가스를 번갈아 먹으니 단짠단짠의 조합이 좋다.  단지, 빵 픽업과 그릇반납이 한곳에서 이뤄지다보니 동선이 겹칠때는 위생적인 부분에서 살짝 아쉬움이 생겼다. 그것만 빼면 아직까지는 크리크가 제일 맛있다아아!!! / 사진 찍는게 요즘은 문제가 될수도 있겠다싶어 오늘 사갖고온 소시지빵 사진만 찍어봤어요 울 아들 최애는 꿀고구마바게뜨~♡ 평일엔 못가는게 아쉬울뿐~! 크리크 빵 덕분에 주말아침 산책이 즐거워요♡",빵이 맛있어요,커피가 맛있어요,친절해요
500728162,이름없는파스타 이화여대점,4.4,"스파게티,파스타전문",,"오늘은 리조또! 리조또도 너무 맛있네요! 세트에 나오는 크로와상도 완전 꿀맛입니다! / 예전처럼 가성비라고 하긴 좀 애매해요 그래도 비싼건 아님. 도다른 것보다 젖은 물컵 겹쳐서 쌓지 않았으면 좋겠어요 눈앞에 보이는데 / 해산물 아라비아따(9000원), 까르보나라 세트(11000원) 먹었어요.  아라비아따는 생각보다 매웠는데 숙주랑 먹으니까 괜찮았어요. 까르보나라도 굿 / 맛있고 좋아요 사장님이 바로 앞에서 뚝딱뚝딱 만들어주세요 / ",음식이 맛있어요,혼밥하기 좋아요,특별한 메뉴가 있어요
